id,city_id,city_name,year,category,item_name,price,unit,is_essential
41,001,北京,1985,food,粳米,0.18,500g,True
42,001,北京,1985,food,大豆油,4.89,5L,True
43,001,北京,1985,food,精瘦肉,1.58,500g,True
44,001,北京,1985,clothing,棉质T恤,5.46,件,True
45,001,北京,1985,food,330ml啤酒,0.45,听,False
46,001,北京,1985,food,500ml五粮液,9.16,瓶,False
47,001,北京,1985,income,月平均工资,114.19,元/月,True
48,001,北京,1985,service,理发,0.5,次,True
49,001,北京,1986,food,粳米,0.2,500g,True
50,001,北京,1986,food,大豆油,5.25,5L,True
51,001,北京,1986,food,精瘦肉,1.83,500g,True
52,001,北京,1986,clothing,棉质T恤,6.6,件,True
53,001,北京,1986,food,330ml啤酒,0.5,听,False
54,001,北京,1986,food,500ml五粮液,11.86,瓶,False
55,001,北京,1986,income,月平均工资,124.6,元/月,True
56,001,北京,1986,service,理发,0.61,次,True
57,001,北京,1987,food,粳米,0.22,500g,True
58,001,北京,1987,food,大豆油,5.47,5L,True
59,001,北京,1987,food,精瘦肉,2.12,500g,True
60,001,北京,1987,clothing,棉质T恤,8.11,件,True
61,001,北京,1987,food,330ml啤酒,0.55,听,False
62,001,北京,1987,food,500ml五粮液,18.33,瓶,False
63,001,北京,1987,income,月平均工资,136.15,元/月,True
64,001,北京,1987,service,理发,0.81,次,True
65,001,北京,1988,food,粳米,0.28,500g,True
66,001,北京,1988,food,大豆油,8.59,5L,True
67,001,北京,1988,food,精瘦肉,3.52,500g,True
68,001,北京,1988,clothing,棉质T恤,11.98,件,True
69,001,北京,1988,food,330ml啤酒,0.7,听,False
70,001,北京,1988,food,500ml五粮液,80.16,瓶,False
71,001,北京,1988,income,月平均工资,162.84,元/月,True
72,001,北京,1988,service,理发,1.21,次,True
73,001,北京,1989,food,粳米,0.36,500g,True
74,001,北京,1989,food,大豆油,10.15,5L,True
75,001,北京,1989,food,精瘦肉,4.17,500g,True
76,001,北京,1989,clothing,棉质T恤,14.81,件,True
77,001,北京,1989,food,330ml啤酒,0.88,听,False
78,001,北京,1989,food,500ml五粮液,120.72,瓶,False
79,001,北京,1989,income,月平均工资,196.78,元/月,True
80,001,北京,1989,service,理发,1.51,次,True
81,001,北京,1990,food,粳米,0.4,500g,True
82,001,北京,1990,food,大豆油,11.02,5L,True
83,001,北京,1990,food,精瘦肉,4.58,500g,True
84,001,北京,1990,clothing,棉质T恤,17.99,件,True
85,001,北京,1990,food,330ml啤酒,1.0,听,False
86,001,北京,1990,food,500ml五粮液,135.71,瓶,False
87,001,北京,1990,income,月平均工资,222.07,元/月,True
88,001,北京,1990,service,理发,1.99,次,True
89,001,北京,1991,food,粳米,0.45,500g,True
90,001,北京,1991,food,大豆油,12.57,5L,True
91,001,北京,1991,food,精瘦肉,4.8,500g,True
92,001,北京,1991,clothing,棉质T恤,19.68,件,True
93,001,北京,1991,food,330ml啤酒,1.11,听,False
94,001,北京,1991,food,500ml五粮液,150.21,瓶,False
95,001,北京,1991,income,月平均工资,236.87,元/月,True
96,001,北京,1991,service,理发,2.54,次,True
97,001,北京,1992,food,粳米,0.61,500g,True
98,001,北京,1992,food,大豆油,14.78,5L,True
99,001,北京,1992,food,精瘦肉,5.45,500g,True
100,001,北京,1992,clothing,棉质T恤,21.69,件,True
101,001,北京,1992,food,330ml啤酒,1.19,听,False
102,001,北京,1992,food,500ml五粮液,169.27,瓶,False
103,001,北京,1992,income,月平均工资,253.06,元/月,True
104,001,北京,1992,service,理发,2.96,次,True
105,001,北京,1993,food,粳米,0.86,500g,True
106,001,北京,1993,food,大豆油,18.51,5L,True
107,001,北京,1993,food,精瘦肉,7.51,500g,True
108,001,北京,1993,clothing,棉质T恤,24.67,件,True
109,001,北京,1993,food,330ml啤酒,1.42,听,False
110,001,北京,1993,food,500ml五粮液,186.5,瓶,False
111,001,北京,1993,income,月平均工资,343.19,元/月,True
112,001,北京,1993,service,理发,3.92,次,True
113,001,北京,1994,food,粳米,1.21,500g,True
114,001,北京,1994,food,大豆油,25.19,5L,True
115,001,北京,1994,food,精瘦肉,10.31,500g,True
116,001,北京,1994,clothing,棉质T恤,30.52,件,True
117,001,北京,1994,food,330ml啤酒,1.63,听,False
118,001,北京,1994,food,500ml五粮液,240.62,瓶,False
119,001,北京,1994,income,月平均工资,552.81,元/月,True
120,001,北京,1994,service,理发,6.03,次,True
121,001,北京,1995,food,粳米,1.49,500g,True
122,001,北京,1995,food,大豆油,31.46,5L,True
123,001,北京,1995,food,精瘦肉,12.03,500g,True
124,001,北京,1995,clothing,棉质T恤,34.37,件,True
125,001,北京,1995,food,330ml啤酒,1.79,听,False
126,001,北京,1995,food,500ml五粮液,281.72,瓶,False
127,001,北京,1995,income,月平均工资,689.95,元/月,True
128,001,北京,1995,service,理发,8.11,次,True
129,001,北京,1996,food,粳米,1.66,500g,True
130,001,北京,1996,food,大豆油,29.46,5L,True
131,001,北京,1996,food,精瘦肉,11.4,500g,True
132,001,北京,1996,clothing,棉质T恤,38.63,件,True
133,001,北京,1996,food,330ml啤酒,1.77,听,False
134,001,北京,1996,food,500ml五粮液,298.03,瓶,False
135,001,北京,1996,income,月平均工资,789.25,元/月,True
136,001,北京,1996,service,理发,8.83,次,True
137,001,北京,1997,food,粳米,1.61,500g,True
138,001,北京,1997,food,大豆油,27.63,5L,True
139,001,北京,1997,food,精瘦肉,10.91,500g,True
140,001,北京,1997,clothing,棉质T恤,39.7,件,True
141,001,北京,1997,food,330ml啤酒,1.79,听,False
142,001,北京,1997,food,500ml五粮液,317.17,瓶,False
143,001,北京,1997,income,月平均工资,839.26,元/月,True
144,001,北京,1997,service,理发,10.04,次,True
145,001,北京,1998,food,粳米,1.53,500g,True
146,001,北京,1998,food,大豆油,26.46,5L,True
147,001,北京,1998,food,精瘦肉,9.83,500g,True
148,001,北京,1998,clothing,棉质T恤,42.13,件,True
149,001,北京,1998,food,330ml啤酒,1.79,听,False
150,001,北京,1998,food,500ml五粮液,337.22,瓶,False
151,001,北京,1998,income,月平均工资,947.39,元/月,True
152,001,北京,1998,service,理发,10.19,次,True
153,001,北京,1999,food,粳米,1.51,500g,True
154,001,北京,1999,food,大豆油,24.17,5L,True
155,001,北京,1999,food,精瘦肉,8.66,500g,True
156,001,北京,1999,clothing,棉质T恤,39.35,件,True
157,001,北京,1999,food,330ml啤酒,1.81,听,False
158,001,北京,1999,food,500ml五粮液,343.3,瓶,False
159,001,北京,1999,income,月平均工资,1086.02,元/月,True
160,001,北京,1999,service,理发,9.85,次,True
161,001,北京,2000,food,粳米,1.43,500g,True
162,001,北京,2000,food,大豆油,22.84,5L,True
163,001,北京,2000,food,精瘦肉,8.13,500g,True
164,001,北京,2000,clothing,棉质T恤,39.7,件,True
165,001,北京,2000,food,330ml啤酒,1.8,听,False
166,001,北京,2000,food,500ml五粮液,355.54,瓶,False
167,001,北京,2000,income,月平均工资,1313.38,元/月,True
168,001,北京,2000,service,理发,11.83,次,True
169,001,北京,2001,food,粳米,1.38,500g,True
170,001,北京,2001,food,大豆油,21.34,5L,True
171,001,北京,2001,food,精瘦肉,8.26,500g,True
172,001,北京,2001,clothing,棉质T恤,41.45,件,True
173,001,北京,2001,food,330ml啤酒,1.89,听,False
174,001,北京,2001,food,500ml五粮液,362.79,瓶,False
175,001,北京,2001,income,月平均工资,1516.44,元/月,True
176,001,北京,2001,service,理发,12.09,次,True
177,001,北京,2002,food,粳米,1.44,500g,True
178,001,北京,2002,food,大豆油,25.19,5L,True
179,001,北京,2002,food,精瘦肉,8.65,500g,True
180,001,北京,2002,clothing,棉质T恤,45.65,件,True
181,001,北京,2002,food,330ml啤酒,2.03,听,False
182,001,北京,2002,food,500ml五粮液,383.67,瓶,False
183,001,北京,2002,income,月平均工资,1815.82,元/月,True
184,001,北京,2002,service,理发,14.83,次,True
185,001,北京,2003,food,粳米,1.58,500g,True
186,001,北京,2003,food,大豆油,31.58,5L,True
187,001,北京,2003,food,精瘦肉,9.66,500g,True
188,001,北京,2003,clothing,棉质T恤,44.4,件,True
189,001,北京,2003,food,330ml啤酒,1.99,听,False
190,001,北京,2003,food,500ml五粮液,400.09,瓶,False
191,001,北京,2003,income,月平均工资,2085.46,元/月,True
192,001,北京,2003,service,理发,14.8,次,True
193,001,北京,2004,food,粳米,1.88,500g,True
194,001,北京,2004,food,大豆油,44.32,5L,True
195,001,北京,2004,food,精瘦肉,12.44,500g,True
196,001,北京,2004,clothing,棉质T恤,48.18,件,True
197,001,北京,2004,food,330ml啤酒,2.18,听,False
198,001,北京,2004,food,500ml五粮液,413.91,瓶,False
199,001,北京,2004,income,月平均工资,2414.44,元/月,True
200,001,北京,2004,service,理发,17.78,次,True
201,001,北京,2005,food,粳米,1.9,500g,True
202,001,北京,2005,food,大豆油,42.16,5L,True
203,001,北京,2005,food,精瘦肉,11.01,500g,True
204,001,北京,2005,clothing,棉质T恤,50.76,件,True
205,001,北京,2005,food,330ml啤酒,2.31,听,False
206,001,北京,2005,food,500ml五粮液,453.82,瓶,False
207,001,北京,2005,income,月平均工资,2697.39,元/月,True
208,001,北京,2005,service,理发,19.65,次,True
209,001,北京,2006,food,粳米,1.98,500g,True
210,001,北京,2006,food,大豆油,43.97,5L,True
211,001,北京,2006,food,精瘦肉,10.4,500g,True
212,001,北京,2006,clothing,棉质T恤,50.07,件,True
213,001,北京,2006,food,330ml啤酒,2.48,听,False
214,001,北京,2006,food,500ml五粮液,484.2,瓶,False
215,001,北京,2006,income,月平均工资,3063.89,元/月,True
216,001,北京,2006,service,理发,20.22,次,True
217,001,北京,2007,food,粳米,2.24,500g,True
218,001,北京,2007,food,大豆油,58.13,5L,True
219,001,北京,2007,food,精瘦肉,15.72,500g,True
220,001,北京,2007,clothing,棉质T恤,54.31,件,True
221,001,北京,2007,food,330ml啤酒,2.8,听,False
222,001,北京,2007,food,500ml五粮液,513.93,瓶,False
223,001,北京,2007,income,月平均工资,3438.8,元/月,True
224,001,北京,2007,service,理发,24.63,次,True
225,001,北京,2008,food,粳米,2.42,500g,True
226,001,北京,2008,food,大豆油,75.11,5L,True
227,001,北京,2008,food,精瘦肉,18.18,500g,True
228,001,北京,2008,clothing,棉质T恤,59.03,件,True
229,001,北京,2008,food,330ml啤酒,2.98,听,False
230,001,北京,2008,food,500ml五粮液,578.43,瓶,False
231,001,北京,2008,income,月平均工资,3807.63,元/月,True
232,001,北京,2008,service,理发,25.16,次,True
233,001,北京,2009,food,粳米,2.54,500g,True
234,001,北京,2009,food,大豆油,54.19,5L,True
235,001,北京,2009,food,精瘦肉,13.58,500g,True
236,001,北京,2009,clothing,棉质T恤,60.78,件,True
237,001,北京,2009,food,330ml啤酒,2.95,听,False
238,001,北京,2009,food,500ml五粮液,660.45,瓶,False
239,001,北京,2009,income,月平均工资,3993.1,元/月,True
240,001,北京,2009,service,理发,25.16,次,True
241,001,北京,2010,food,粳米,2.84,500g,True
242,001,北京,2010,food,大豆油,60.55,5L,True
243,001,北京,2010,food,精瘦肉,15.23,500g,True
244,001,北京,2010,clothing,棉质T恤,64.12,件,True
245,001,北京,2010,food,330ml啤酒,3.16,听,False
246,001,北京,2010,food,500ml五粮液,782.71,瓶,False
247,001,北京,2010,income,月平均工资,4121.14,元/月,True
248,001,北京,2010,service,理发,29.93,次,True
249,001,北京,2011,food,粳米,3.04,500g,True
250,001,北京,2011,food,大豆油,67.23,5L,True
251,001,北京,2011,food,精瘦肉,19.28,500g,True
252,001,北京,2011,clothing,棉质T恤,69.94,件,True
253,001,北京,2011,food,330ml啤酒,3.49,听,False
254,001,北京,2011,food,500ml五粮液,905.44,瓶,False
255,001,北京,2011,income,月平均工资,4761.49,元/月,True
256,001,北京,2011,service,理发,29.52,次,True
257,001,北京,2012,food,粳米,3.15,500g,True
258,001,北京,2012,food,大豆油,72.38,5L,True
259,001,北京,2012,food,精瘦肉,18.31,500g,True
260,001,北京,2012,clothing,棉质T恤,74.35,件,True
261,001,北京,2012,food,330ml啤酒,3.49,听,False
262,001,北京,2012,food,500ml五粮液,1104.23,瓶,False
263,001,北京,2012,income,月平均工资,5160.14,元/月,True
264,001,北京,2012,service,理发,34.46,次,True
265,001,北京,2013,food,粳米,3.31,500g,True
266,001,北京,2013,food,大豆油,70.19,5L,True
267,001,北京,2013,food,精瘦肉,17.29,500g,True
268,001,北京,2013,clothing,棉质T恤,76.06,件,True
269,001,北京,2013,food,330ml啤酒,3.75,听,False
270,001,北京,2013,food,500ml五粮液,931.41,瓶,False
271,001,北京,2013,income,月平均工资,5888.1,元/月,True
272,001,北京,2013,service,理发,35.33,次,True
273,001,北京,2014,food,粳米,3.43,500g,True
274,001,北京,2014,food,大豆油,65.54,5L,True
275,001,北京,2014,food,精瘦肉,16.26,500g,True
276,001,北京,2014,clothing,棉质T恤,80.95,件,True
277,001,北京,2014,food,330ml啤酒,4.01,听,False
278,001,北京,2014,food,500ml五粮液,698.94,瓶,False
279,001,北京,2014,income,月平均工资,6434.29,元/月,True
280,001,北京,2014,service,理发,34.44,次,True
281,001,北京,2015,food,粳米,3.33,500g,True
282,001,北京,2015,food,大豆油,60.31,5L,True
283,001,北京,2015,food,精瘦肉,18.07,500g,True
284,001,北京,2015,clothing,棉质T恤,79.01,件,True
285,001,北京,2015,food,330ml啤酒,4.05,听,False
286,001,北京,2015,food,500ml五粮液,653.0,瓶,False
287,001,北京,2015,income,月平均工资,7052.4,元/月,True
288,001,北京,2015,service,理发,39.6,次,True
289,001,北京,2016,food,粳米,3.48,500g,True
290,001,北京,2016,food,大豆油,62.58,5L,True
291,001,北京,2016,food,精瘦肉,20.83,500g,True
292,001,北京,2016,clothing,棉质T恤,84.33,件,True
293,001,北京,2016,food,330ml啤酒,4.14,听,False
294,001,北京,2016,food,500ml五粮液,746.15,瓶,False
295,001,北京,2016,income,月平均工资,7746.19,元/月,True
296,001,北京,2016,service,理发,39.46,次,True
297,001,北京,2017,food,粳米,3.44,500g,True
298,001,北京,2017,food,大豆油,63.53,5L,True
299,001,北京,2017,food,精瘦肉,19.25,500g,True
300,001,北京,2017,clothing,棉质T恤,86.26,件,True
301,001,北京,2017,food,330ml啤酒,4.49,听,False
302,001,北京,2017,food,500ml五粮液,839.61,瓶,False
303,001,北京,2017,income,月平均工资,8430.53,元/月,True
304,001,北京,2017,service,理发,44.99,次,True
305,001,北京,2018,food,粳米,3.62,500g,True
306,001,北京,2018,food,大豆油,62.92,5L,True
307,001,北京,2018,food,精瘦肉,17.8,500g,True
308,001,北京,2018,clothing,棉质T恤,91.4,件,True
309,001,北京,2018,food,330ml啤酒,4.51,听,False
310,001,北京,2018,food,500ml五粮液,938.66,瓶,False
311,001,北京,2018,income,月平均工资,9266.23,元/月,True
312,001,北京,2018,service,理发,45.61,次,True
313,001,北京,2019,food,粳米,3.56,500g,True
314,001,北京,2019,food,大豆油,65.03,5L,True
315,001,北京,2019,food,精瘦肉,28.55,500g,True
316,001,北京,2019,clothing,棉质T恤,88.4,件,True
317,001,北京,2019,food,330ml啤酒,4.86,听,False
318,001,北京,2019,food,500ml五粮液,1115.17,瓶,False
319,001,北京,2019,income,月平均工资,10580.17,元/月,True
320,001,北京,2019,service,理发,50.7,次,True
321,001,北京,2020,food,粳米,3.76,500g,True
322,001,北京,2020,food,大豆油,67.98,5L,True
323,001,北京,2020,food,精瘦肉,35.28,500g,True
324,001,北京,2020,clothing,棉质T恤,94.17,件,True
325,001,北京,2020,food,330ml啤酒,4.92,听,False
326,001,北京,2020,food,500ml五粮液,1204.69,瓶,False
327,001,北京,2020,income,月平均工资,11397.68,元/月,True
328,001,北京,2020,service,理发,50.65,次,True
329,001,北京,2021,food,粳米,3.7,500g,True
330,001,北京,2021,food,大豆油,75.88,5L,True
331,001,北京,2021,food,精瘦肉,22.26,500g,True
332,001,北京,2021,clothing,棉质T恤,93.93,件,True
333,001,北京,2021,food,330ml啤酒,4.93,听,False
334,001,北京,2021,food,500ml五粮液,1244.83,瓶,False
335,001,北京,2021,income,月平均工资,11740.99,元/月,True
336,001,北京,2021,service,理发,54.51,次,True
337,001,北京,2022,food,粳米,3.75,500g,True
338,001,北京,2022,food,大豆油,86.85,5L,True
339,001,北京,2022,food,精瘦肉,24.38,500g,True
340,001,北京,2022,clothing,棉质T恤,98.18,件,True
341,001,北京,2022,food,330ml啤酒,5.42,听,False
342,001,北京,2022,food,500ml五粮液,1304.47,瓶,False
343,001,北京,2022,income,月平均工资,12462.09,元/月,True
344,001,北京,2022,service,理发,54.93,次,True
345,001,北京,2023,food,粳米,3.71,500g,True
346,001,北京,2023,food,大豆油,77.81,5L,True
347,001,北京,2023,food,精瘦肉,18.34,500g,True
348,001,北京,2023,clothing,棉质T恤,96.26,件,True
349,001,北京,2023,food,330ml啤酒,5.52,听,False
350,001,北京,2023,food,500ml五粮液,1164.77,瓶,False
351,001,北京,2023,income,月平均工资,13089.57,元/月,True
352,001,北京,2023,service,理发,60.67,次,True
353,001,北京,2024,food,粳米,3.57,500g,True
354,001,北京,2024,food,大豆油,71.01,5L,True
355,001,北京,2024,food,精瘦肉,17.04,500g,True
356,001,北京,2024,clothing,棉质T恤,85.74,件,True
357,001,北京,2024,food,330ml啤酒,4.95,听,False
358,001,北京,2024,food,500ml五粮液,1065.04,瓶,False
359,001,北京,2024,income,月平均工资,13354.53,元/月,True
360,001,北京,2024,service,理发,59.41,次,True
361,001,北京,2025,food,粳米,3.58,500g,True
362,001,北京,2025,food,大豆油,73.4,5L,True
363,001,北京,2025,food,精瘦肉,19.72,500g,True
364,001,北京,2025,clothing,棉质T恤,91.0,件,True
365,001,北京,2025,food,330ml啤酒,5.22,听,False
366,001,北京,2025,food,500ml五粮液,1116.9,瓶,False
367,001,北京,2025,income,月平均工资,13630.58,元/月,True
368,001,北京,2025,service,理发,64.27,次,True
369,002,上海,1980,income,月平均工资,74.34,元,True
370,002,上海,1980,food,普通散装粳米,0.16,500g,True
371,002,上海,1980,food,大豆油,4.31,5L,True
372,002,上海,1980,food,猪肉精瘦肉,1.07,500g,True
373,002,上海,1980,clothing,纯棉男士T恤,3.85,件,True
374,002,上海,1980,food,330ml罐装啤酒,0.38,罐,False
375,002,上海,1980,food,500ml五粮液,3.63,瓶,False
376,002,上海,1981,income,月平均工资,78.45,元,True
377,002,上海,1981,food,普通散装粳米,0.16,500g,True
378,002,上海,1981,food,大豆油,4.34,5L,True
379,002,上海,1981,food,猪肉精瘦肉,1.12,500g,True
380,002,上海,1981,clothing,纯棉男士T恤,3.99,件,True
381,002,上海,1981,food,330ml罐装啤酒,0.38,罐,False
382,002,上海,1981,food,500ml五粮液,4.48,瓶,False
383,002,上海,1982,income,月平均工资,81.55,元,True
384,002,上海,1982,food,普通散装粳米,0.17,500g,True
385,002,上海,1982,food,大豆油,4.43,5L,True
386,002,上海,1982,food,猪肉精瘦肉,1.15,500g,True
387,002,上海,1982,clothing,纯棉男士T恤,4.16,件,True
388,002,上海,1982,food,330ml罐装啤酒,0.4,罐,False
389,002,上海,1982,food,500ml五粮液,5.1,瓶,False
390,002,上海,1983,income,月平均工资,88.8,元,True
391,002,上海,1983,food,普通散装粳米,0.18,500g,True
392,002,上海,1983,food,大豆油,4.39,5L,True
393,002,上海,1983,food,猪肉精瘦肉,1.2,500g,True
394,002,上海,1983,clothing,纯棉男士T恤,4.41,件,True
395,002,上海,1983,food,330ml罐装啤酒,0.41,罐,False
396,002,上海,1983,food,500ml五粮液,5.58,瓶,False
397,002,上海,1984,income,月平均工资,104.22,元,True
398,002,上海,1984,food,普通散装粳米,0.18,500g,True
399,002,上海,1984,food,大豆油,4.54,5L,True
400,002,上海,1984,food,猪肉精瘦肉,1.36,500g,True
401,002,上海,1984,clothing,纯棉男士T恤,5.05,件,True
402,002,上海,1984,food,330ml罐装啤酒,0.44,罐,False
403,002,上海,1984,food,500ml五粮液,6.48,瓶,False
404,002,上海,1985,income,月平均工资,126.61,元,True
405,002,上海,1985,food,普通散装粳米,0.2,500g,True
406,002,上海,1985,food,大豆油,5.03,5L,True
407,002,上海,1985,food,猪肉精瘦肉,1.83,500g,True
408,002,上海,1985,clothing,纯棉男士T恤,5.95,件,True
409,002,上海,1985,food,330ml罐装啤酒,0.47,罐,False
410,002,上海,1985,food,500ml五粮液,9.11,瓶,False
411,002,上海,1986,income,月平均工资,146.02,元,True
412,002,上海,1986,food,普通散装粳米,0.22,500g,True
413,002,上海,1986,food,大豆油,5.58,5L,True
414,002,上海,1986,food,猪肉精瘦肉,1.97,500g,True
415,002,上海,1986,clothing,纯棉男士T恤,6.96,件,True
416,002,上海,1986,food,330ml罐装啤酒,0.52,罐,False
417,002,上海,1986,food,500ml五粮液,11.93,瓶,False
418,002,上海,1987,income,月平均工资,163.64,元,True
419,002,上海,1987,food,普通散装粳米,0.24,500g,True
420,002,上海,1987,food,大豆油,6.03,5L,True
421,002,上海,1987,food,猪肉精瘦肉,2.37,500g,True
422,002,上海,1987,clothing,纯棉男士T恤,8.93,件,True
423,002,上海,1987,food,330ml罐装啤酒,0.61,罐,False
424,002,上海,1987,food,500ml五粮液,18.29,瓶,False
425,002,上海,1988,income,月平均工资,191.77,元,True
426,002,上海,1988,food,普通散装粳米,0.31,500g,True
427,002,上海,1988,food,大豆油,9.56,5L,True
428,002,上海,1988,food,猪肉精瘦肉,4.04,500g,True
429,002,上海,1988,clothing,纯棉男士T恤,12.86,件,True
430,002,上海,1988,food,330ml罐装啤酒,0.8,罐,False
431,002,上海,1988,food,500ml五粮液,85.25,瓶,False
432,002,上海,1989,income,月平均工资,217.68,元,True
433,002,上海,1989,food,普通散装粳米,0.4,500g,True
434,002,上海,1989,food,大豆油,10.79,5L,True
435,002,上海,1989,food,猪肉精瘦肉,4.7,500g,True
436,002,上海,1989,clothing,纯棉男士T恤,16.23,件,True
437,002,上海,1989,food,330ml罐装啤酒,0.98,罐,False
438,002,上海,1989,food,500ml五粮液,123.52,瓶,False
439,002,上海,1990,income,月平均工资,244.24,元,True
440,002,上海,1990,food,普通散装粳米,0.46,500g,True
441,002,上海,1990,food,大豆油,12.01,5L,True
442,002,上海,1990,food,猪肉精瘦肉,5.07,500g,True
443,002,上海,1990,clothing,纯棉男士T恤,17.9,件,True
444,002,上海,1990,food,330ml罐装啤酒,1.08,罐,False
445,002,上海,1990,food,500ml五粮液,137.7,瓶,False
446,002,上海,1991,income,月平均工资,284.89,元,True
447,002,上海,1991,food,普通散装粳米,0.51,500g,True
448,002,上海,1991,food,大豆油,13.25,5L,True
449,002,上海,1991,food,猪肉精瘦肉,5.53,500g,True
450,002,上海,1991,clothing,纯棉男士T恤,19.8,件,True
451,002,上海,1991,food,330ml罐装啤酒,1.2,罐,False
452,002,上海,1991,food,500ml五粮液,157.54,瓶,False
453,002,上海,1992,income,月平均工资,359.44,元,True
454,002,上海,1992,food,普通散装粳米,0.66,500g,True
455,002,上海,1992,food,大豆油,15.95,5L,True
456,002,上海,1992,food,猪肉精瘦肉,6.28,500g,True
457,002,上海,1992,clothing,纯棉男士T恤,24.52,件,True
458,002,上海,1992,food,330ml罐装啤酒,1.32,罐,False
459,002,上海,1992,food,500ml五粮液,177.71,瓶,False
460,002,上海,1993,income,月平均工资,504.7,元,True
461,002,上海,1993,food,普通散装粳米,0.95,500g,True
462,002,上海,1993,food,大豆油,19.86,5L,True
463,002,上海,1993,food,猪肉精瘦肉,8.55,500g,True
464,002,上海,1993,clothing,纯棉男士T恤,27.94,件,True
465,002,上海,1993,food,330ml罐装啤酒,1.49,罐,False
466,002,上海,1993,food,500ml五粮液,200.07,瓶,False
467,002,上海,1994,income,月平均工资,622.96,元,True
468,002,上海,1994,food,普通散装粳米,1.35,500g,True
469,002,上海,1994,food,大豆油,27.86,5L,True
470,002,上海,1994,food,猪肉精瘦肉,12.23,500g,True
471,002,上海,1994,clothing,纯棉男士T恤,35.13,件,True
472,002,上海,1994,food,330ml罐装啤酒,1.8,罐,False
473,002,上海,1994,food,500ml五粮液,254.21,瓶,False
474,002,上海,1995,income,月平均工资,761.18,元,True
475,002,上海,1995,food,普通散装粳米,1.62,500g,True
476,002,上海,1995,food,大豆油,33.77,5L,True
477,002,上海,1995,food,猪肉精瘦肉,13.37,500g,True
478,002,上海,1995,clothing,纯棉男士T恤,39.95,件,True
479,002,上海,1995,food,330ml罐装啤酒,1.99,罐,False
480,002,上海,1995,food,500ml五粮液,303.59,瓶,False
481,002,上海,1996,income,月平均工资,896.82,元,True
482,002,上海,1996,food,普通散装粳米,1.78,500g,True
483,002,上海,1996,food,大豆油,31.41,5L,True
484,002,上海,1996,food,猪肉精瘦肉,12.33,500g,True
485,002,上海,1996,clothing,纯棉男士T恤,41.16,件,True
486,002,上海,1996,food,330ml罐装啤酒,1.97,罐,False
487,002,上海,1996,food,500ml五粮液,314.54,瓶,False
488,002,上海,1997,income,月平均工资,973.19,元,True
489,002,上海,1997,food,普通散装粳米,1.72,500g,True
490,002,上海,1997,food,大豆油,29.81,5L,True
491,002,上海,1997,food,猪肉精瘦肉,12.2,500g,True
492,002,上海,1997,clothing,纯棉男士T恤,45.7,件,True
493,002,上海,1997,food,330ml罐装啤酒,1.97,罐,False
494,002,上海,1997,food,500ml五粮液,338.4,瓶,False
495,002,上海,1998,income,月平均工资,1015.57,元,True
496,002,上海,1998,food,普通散装粳米,1.68,500g,True
497,002,上海,1998,food,大豆油,28.34,5L,True
498,002,上海,1998,food,猪肉精瘦肉,11.03,500g,True
499,002,上海,1998,clothing,纯棉男士T恤,44.67,件,True
500,002,上海,1998,food,330ml罐装啤酒,2.0,罐,False
